,Squadra,Data,Girone,Stadio,Risultato,Rf,Avversario,Rs,Tiri,Tiri.1,Rigori,Rig T,Compl,Tent,Angoli,Poss.,Falli,Amm.,Esp.
22,Lazio,22-01-2022,Giornata n. 23,Casa,N,0,Atalanta,0,9.0,1.0,0,0,639.0,741.0,4.0,61.0,10.0,0,0
23,Lazio,05-02-2022,Giornata n. 24,Ospiti,V,3,Fiorentina,0,12.0,7.0,0,0,445.0,520.0,3.0,50.0,16.0,5,0
24,Lazio,12-02-2022,Giornata n. 25,Casa,V,3,Bologna,0,11.0,5.0,1,1,549.0,634.0,5.0,57.0,13.0,2,0
25,Lazio,20-02-2022,Giornata n. 26,Ospiti,N,1,Udinese,1,10.0,2.0,0,0,503.0,588.0,12.0,59.0,9.0,2,0
26,Lazio,27-02-2022,Giornata n. 27,Casa,P,1,Napoli,2,13.0,8.0,0,0,497.0,568.0,1.0,45.0,14.0,3,0
27,Lazio,05-03-2022,Giornata n. 28,Ospiti,V,3,Cagliari,0,14.0,4.0,1,1,477.0,587.0,6.0,55.0,13.0,2,1
28,Lazio,14-03-2022,Giornata n. 29,Casa,V,1,Venezia,0,9.0,0.0,1,1,670.0,760.0,8.0,66.0,10.0,1,0
29,Lazio,20-03-2022,Giornata n. 30,Ospiti,P,0,Roma,3,9.0,3.0,0,0,577.0,669.0,3.0,66.0,14.0,3,0
30,Lazio,02-04-2022,Giornata n. 31,Casa,V,2,Sassuolo,1,14.0,5.0,0,0,570.0,638.0,4.0,54.0,11.0,1,0
31,Lazio,10-04-2022,Giornata n. 32,Ospiti,V,4,Genoa,1,17.0,11.0,0,0,467.0,573.0,6.0,56.0,9.0,1,0
32,Lazio,16-04-2022,Giornata n. 33,Casa,N,1,Torino,1,10.0,4.0,0,0,414.0,512.0,9.0,48.0,10.0,1,0
33,Lazio,24-04-2022,Giornata n. 34,Casa,P,1,Milan,2,7.0,2.0,0,0,345.0,437.0,2.0,47.0,14.0,3,0
34,Lazio,30-04-2022,Giornata n. 35,Ospiti,V,4,Spezia,3,21.0,8.0,1,1,580.0,677.0,5.0,70.0,10.0,1,0
35,Lazio,07-05-2022,Giornata n. 36,Casa,V,2,Sampdoria,0,16.0,10.0,0,0,678.0,759.0,6.0,60.0,10.0,1,0
36,Lazio,16-05-2022,Giornata n. 37,Ospiti,N,2,Juventus,2,18.0,7.0,0,0,555.0,627.0,9.0,63.0,17.0,3,0
37,Lazio,21-05-2022,Giornata n. 38,Casa,N,3,Hellas Verona,3,19.0,7.0,0,0,354.0,443.0,6.0,53.0,9.0,2,0
0,Milan,23-08-2021,Giornata n. 1,Ospiti,V,1,Sampdoria,0,11.0,4.0,0,0,349.0,442.0,3.0,51.0,15.0,1,0
1,Milan,29-08-2021,Giornata n. 2,Casa,V,4,Cagliari,1,17.0,4.0,1,1,495.0,562.0,8.0,57.0,15.0,1,0
2,Milan,12-09-2021,Giornata n. 3,Casa,V,2,Lazio,0,20.0,3.0,0,1,416.0,503.0,5.0,47.0,12.0,1,0
3,Milan,19-09-2021,Giornata n. 4,Ospiti,N,1,Juventus,1,13.0,3.0,0,0,459.0,528.0,4.0,56.0,16.0,1,0
4,Milan,22-09-2021,Giornata n. 5,Casa,V,2,Venezia,0,14.0,4.0,0,0,587.0,677.0,4.0,67.0,15.0,0,0
5,Milan,25-09-2021,Giornata n. 6,Ospiti,V,2,Spezia,1,18.0,5.0,0,0,461.0,557.0,4.0,64.0,12.0,2,0
6,Milan,03-10-2021,Giornata n. 7,Ospiti,V,3,Atalanta,2,13.0,7.0,0,0,311.0,397.0,5.0,44.0,16.0,4,0
7,Milan,16-10-2021,Giornata n. 8,Casa,V,3,Hellas Verona,2,16.0,3.0,1,1,338.0,451.0,5.0,53.0,11.0,1,0
8,Milan,23-10-2021,Giornata n. 9,Ospiti,V,4,Bologna,2,15.0,7.0,0,0,561.0,636.0,1.0,62.0,17.0,3,0
9,Milan,26-10-2021,Giornata n. 10,Casa,V,1,Torino,0,10.0,2.0,0,0,316.0,412.0,2.0,44.0,15.0,3,0
10,Milan,31-10-2021,Giornata n. 11,Ospiti,V,2,Roma,1,7.0,2.0,1,1,357.0,431.0,2.0,50.0,14.0,7,1
11,Milan,07-11-2021,Giornata n. 12,Casa,N,1,Inter,1,16.0,4.0,0,0,356.0,436.0,4.0,51.0,17.0,1,0
12,Milan,20-11-2021,Giornata n. 13,Ospiti,P,3,Fiorentina,4,16.0,6.0,0,0,452.0,542.0,6.0,55.0,13.0,1,0
13,Milan,28-11-2021,Giornata n. 14,Casa,P,1,Sassuolo,3,15.0,2.0,0,0,357.0,452.0,7.0,50.0,15.0,4,1
14,Milan,01-12-2021,Giornata n. 15,Ospiti,V,3,Genoa,0,18.0,5.0,0,0,518.0,604.0,6.0,58.0,16.0,1,0
15,Milan,04-12-2021,Giornata n. 16,Casa,V,2,Salernitana,0,22.0,7.0,0,0,668.0,749.0,9.0,70.0,11.0,1,0
16,Milan,11-12-2021,Giornata n. 17,Ospiti,N,1,Udinese,1,12.0,1.0,0,0,572.0,687.0,5.0,66.0,11.0,2,0
17,Milan,19-12-2021,Giornata n. 18,Casa,P,0,Napoli,1,12.0,2.0,0,0,400.0,518.0,5.0,48.0,16.0,0,0
18,Milan,22-12-2021,Giornata n. 19,Ospiti,V,4,Empoli,2,18.0,8.0,0,0,324.0,409.0,3.0,44.0,16.0,2,0
19,Milan,06-01-2022,Giornata n. 20,Casa,V,3,Roma,1,17.0,3.0,1,2,347.0,441.0,3.0,55.0,6.0,2,0
20,Milan,09-01-2022,Giornata n. 21,Ospiti,V,3,Venezia,0,17.0,6.0,1,1,584.0,670.0,7.0,62.0,15.0,3,0
21,Milan,17-01-2022,Giornata n. 22,Casa,P,1,Spezia,2,24.0,8.0,0,1,448.0,540.0,10.0,60.0,13.0,2,0
22,Milan,23-01-2022,Giornata n. 23,Casa,N,0,Juventus,0,14.0,4.0,0,0,392.0,497.0,4.0,47.0,18.0,2,0
23,Milan,05-02-2022,Giornata n. 24,Ospiti,V,2,Inter,1,10.0,3.0,0,0,375.0,457.0,4.0,54.0,14.0,4,1
24,Milan,13-02-2022,Giornata n. 25,Casa,V,1,Sampdoria,0,15.0,7.0,0,0,418.0,510.0,4.0,50.0,14.0,3,0
25,Milan,19-02-2022,Giornata n. 26,Ospiti,N,2,Salernitana,2,13.0,5.0,0,0,430.0,532.0,7.0,60.0,13.0,4,0
26,Milan,25-02-2022,Giornata n. 27,Casa,N,1,Udinese,1,9.0,3.0,0,0,445.0,535.0,5.0,62.0,14.0,2,0
27,Milan,06-03-2022,Giornata n. 28,Ospiti,V,1,Napoli,0,12.0,7.0,0,0,310.0,392.0,7.0,40.0,20.0,4,0
28,Milan,12-03-2022,Giornata n. 29,Casa,V,1,Empoli,0,15.0,5.0,0,0,451.0,543.0,5.0,52.0,7.0,1,0
29,Milan,19-03-2022,Giornata n. 30,Ospiti,V,1,Cagliari,0,21.0,5.0,0,0,397.0,494.0,5.0,57.0,16.0,0,0
30,Milan,04-04-2022,Giornata n. 31,Casa,N,0,Bologna,0,33.0,7.0,0,0,377.0,484.0,9.0,53.0,11.0,0,0
31,Milan,10-04-2022,Giornata n. 32,Ospiti,N,0,Torino,0,14.0,4.0,0,0,365.0,472.0,5.0,57.0,8.0,2,0
32,Milan,15-04-2022,Giornata n. 33,Casa,V,2,Genoa,0,10.0,5.0,0,0,442.0,536.0,3.0,58.0,11.0,1,0
33,Milan,24-04-2022,Giornata n. 34,Ospiti,V,2,Lazio,1,25.0,8.0,0,0,389.0,501.0,8.0,53.0,16.0,4,0
34,Milan,01-05-2022,Giornata n. 35,Casa,V,1,Fiorentina,0,13.0,2.0,0,0,341.0,437.0,2.0,49.0,18.0,1,0
35,Milan,08-05-2022,Giornata n. 36,Ospiti,V,3,Hellas Verona,1,18.0,8.0,0,0,355.0,450.0,8.0,53.0,7.0,1,0
36,Milan,15-05-2022,Giornata n. 37,Casa,V,2,Atalanta,0,12.0,6.0,0,0,314.0,401.0,4.0,45.0,12.0,3,0
37,Milan,22-05-2022,Giornata n. 38,Ospiti,V,3,Sassuolo,0,18.0,11.0,0,0,311.0,387.0,7.0,48.0,15.0,1,0
0,Napoli,22-08-2021,Giornata n. 1,Casa,V,2,Venezia,0,11.0,3.0,1,2,520.0,586.0,2.0,56.0,4.0,1,1
1,Napoli,29-08-2021,Giornata n. 2,Ospiti,V,2,Genoa,1,13.0,8.0,0,0,532.0,622.0,5.0,61.0,18.0,3,0
2,Napoli,11-09-2021,Giornata n. 3,Casa,V,2,Juventus,1,25.0,7.0,0,0,585.0,666.0,13.0,67.0,15.0,2,0
3,Napoli,20-09-2021,Giornata n. 4,Ospiti,V,4,Udinese,0,18.0,8.0,0,0,618.0,683.0,5.0,63.0,12.0,1,0
4,Napoli,23-09-2021,Giornata n. 5,Ospiti,V,4,Sampdoria,0,17.0,9.0,0,0,481.0,552.0,5.0,52.0,8.0,1,0
5,Napoli,26-09-2021,Giornata n. 6,Casa,V,2,Cagliari,0,16.0,6.0,1,1,696.0,766.0,6.0,67.0,11.0,2,0
6,Napoli,03-10-2021,Giornata n. 7,Ospiti,V,2,Fiorentina,1,11.0,4.0,0,1,344.0,418.0,2.0,45.0,13.0,3,0
7,Napoli,17-10-2021,Giornata n. 8,Casa,V,1,Torino,0,10.0,2.0,0,1,333.0,440.0,3.0,51.0,6.0,2,0
8,Napoli,24-10-2021,Giornata n. 9,Ospiti,N,0,Roma,0,11.0,2.0,0,0,485.0,568.0,4.0,62.0,10.0,1,0
9,Napoli,28-10-2021,Giornata n. 10,Casa,V,3,Bologna,0,16.0,4.0,2,2,665.0,719.0,4.0,65.0,20.0,1,0
10,Napoli,31-10-2021,Giornata n. 11,Ospiti,V,1,Salernitana,0,18.0,4.0,0,0,482.0,561.0,4.0,62.0,13.0,2,1
11,Napoli,07-11-2021,Giornata n. 12,Casa,N,1,Hellas Verona,1,16.0,1.0,0,0,454.0,543.0,3.0,58.0,16.0,2,0
12,Napoli,21-11-2021,Giornata n. 13,Ospiti,P,2,Inter,3,9.0,3.0,0,0,431.0,517.0,1.0,56.0,19.0,3,0
13,Napoli,28-11-2021,Giornata n. 14,Casa,V,4,Lazio,0,18.0,8.0,0,0,759.0,822.0,1.0,62.0,12.0,2,0
14,Napoli,01-12-2021,Giornata n. 15,Ospiti,N,2,Sassuolo,2,9.0,4.0,0,0,413.0,502.0,4.0,50.0,20.0,2,0
15,Napoli,04-12-2021,Giornata n. 16,Casa,P,2,Atalanta,3,15.0,4.0,0,0,481.0,568.0,6.0,55.0,19.0,2,0
16,Napoli,12-12-2021,Giornata n. 17,Casa,P,0,Empoli,1,30.0,6.0,0,0,522.0,616.0,10.0,60.0,8.0,0,0
17,Napoli,19-12-2021,Giornata n. 18,Ospiti,V,1,Milan,0,11.0,2.0,0,0,448.0,552.0,5.0,52.0,21.0,2,0
18,Napoli,22-12-2021,Giornata n. 19,Casa,P,0,Spezia,1,27.0,6.0,0,0,562.0,653.0,10.0,65.0,15.0,2,0
19,Napoli,06-01-2022,Giornata n. 20,Ospiti,N,1,Juventus,1,16.0,4.0,0,0,544.0,627.0,3.0,56.0,12.0,1,0
20,Napoli,09-01-2022,Giornata n. 21,Casa,V,1,Sampdoria,0,22.0,5.0,0,0,672.0,758.0,13.0,69.0,13.0,0,0
21,Napoli,17-01-2022,Giornata n. 22,Ospiti,V,2,Bologna,0,14.0,5.0,0,0,579.0,678.0,4.0,61.0,11.0,1,0
22,Napoli,23-01-2022,Giornata n. 23,Casa,V,4,Salernitana,1,24.0,12.0,2,2,895.0,981.0,10.0,81.0,9.0,0,0
23,Napoli,06-02-2022,Giornata n. 24,Ospiti,V,2,Venezia,0,16.0,6.0,0,0,672.0,780.0,6.0,66.0,11.0,2,0
24,Napoli,12-02-2022,Giornata n. 25,Casa,N,1,Inter,1,12.0,3.0,1,1,456.0,534.0,4.0,49.0,7.0,1,0
25,Napoli,21-02-2022,Giornata n. 26,Ospiti,N,1,Cagliari,1,7.0,3.0,0,0,363.0,494.0,5.0,54.0,22.0,2,0
26,Napoli,27-02-2022,Giornata n. 27,Ospiti,V,2,Lazio,1,14.0,7.0,0,0,601.0,690.0,5.0,55.0,17.0,2,0
27,Napoli,06-03-2022,Giornata n. 28,Casa,P,0,Milan,1,10.0,3.0,0,0,497.0,581.0,6.0,60.0,10.0,4,0
28,Napoli,13-03-2022,Giornata n. 29,Ospiti,V,2,Hellas Verona,1,13.0,4.0,0,0,375.0,485.0,5.0,51.0,9.0,0,0
29,Napoli,19-03-2022,Giornata n. 30,Casa,V,2,Udinese,1,20.0,8.0,0,0,531.0,621.0,7.0,64.0,10.0,2,0
30,Napoli,03-04-2022,Giornata n. 31,Ospiti,V,3,Atalanta,1,5.0,4.0,1,1,368.0,473.0,1.0,45.0,12.0,3,0
31,Napoli,10-04-2022,Giornata n. 32,Casa,P,2,Fiorentina,3,15.0,3.0,0,0,437.0,528.0,3.0,50.0,14.0,0,0
32,Napoli,18-04-2022,Giornata n. 33,Casa,N,1,Roma,1,8.0,3.0,1,1,370.0,456.0,5.0,49.0,23.0,4,0
33,Napoli,24-04-2022,Giornata n. 34,Ospiti,P,2,Empoli,3,16.0,2.0,0,0,451.0,557.0,7.0,58.0,10.0,1,0
34,Napoli,30-04-2022,Giornata n. 35,Casa,V,6,Sassuolo,1,18.0,8.0,0,0,519.0,580.0,4.0,53.0,12.0,0,0
35,Napoli,07-05-2022,Giornata n. 36,Ospiti,V,1,Torino,0,10.0,4.0,0,1,429.0,504.0,4.0,57.0,12.0,3,0
36,Napoli,15-05-2022,Giornata n. 37,Casa,V,3,Genoa,0,16.0,8.0,1,1,487.0,585.0,9.0,66.0,13.0,1,0
37,Napoli,22-05-2022,Giornata n. 38,Ospiti,V,3,Spezia,0,10.0,4.0,0,0,641.0,722.0,2.0,68.0,9.0,2,0
0,Roma,22-08-2021,Giornata n. 1,Casa,V,3,Fiorentina,1,11.0,6.0,0,0,334.0,407.0,4.0,42.0,13.0,3,1
1,Roma,29-08-2021,Giornata n. 2,Ospiti,V,4,Salernitana,0,28.0,9.0,0,0,664.0,752.0,10.0,77.0,11.0,2,0
2,Roma,12-09-2021,Giornata n. 3,Casa,V,2,Sassuolo,1,18.0,6.0,0,0,413.0,480.0,4.0,49.0,7.0,2,0
3,Roma,19-09-2021,Giornata n. 4,Ospiti,P,2,Hellas Verona,3,15.0,2.0,0,0,294.0,410.0,8.0,47.0,17.0,2,0
4,Roma,23-09-2021,Giornata n. 5,Casa,V,1,Udinese,0,12.0,2.0,0,0,455.0,544.0,6.0,52.0,23.0,4,1
5,Roma,26-09-2021,Giornata n. 6,Ospiti,P,2,Lazio,3,19.0,6.0,1,1,409.0,481.0,9.0,50.0,14.0,4,0
6,Roma,03-10-2021,Giornata n. 7,Casa,V,2,Empoli,0,18.0,5.0,0,0,580.0,644.0,5.0,64.0,13.0,2,0
7,Roma,17-10-2021,Giornata n. 8,Ospiti,P,0,Juventus,1,14.0,3.0,0,1,470.0,561.0,6.0,53.0,15.0,5,0
8,Roma,24-10-2021,Giornata n. 9,Casa,N,0,Napoli,0,13.0,1.0,0,0,277.0,352.0,7.0,38.0,14.0,4,0
9,Roma,27-10-2021,Giornata n. 10,Ospiti,V,2,Cagliari,1,23.0,3.0,0,0,402.0,488.0,10.0,58.0,19.0,4,0
10,Roma,31-10-2021,Giornata n. 11,Casa,P,1,Milan,2,24.0,6.0,0,0,351.0,425.0,5.0,50.0,23.0,4,0
11,Roma,07-11-2021,Giornata n. 12,Ospiti,P,2,Venezia,3,28.0,8.0,0,0,430.0,535.0,11.0,61.0,19.0,2,0
12,Roma,21-11-2021,Giornata n. 13,Ospiti,V,2,Genoa,0,18.0,3.0,0,0,515.0,609.0,7.0,59.0,15.0,2,0
13,Roma,28-11-2021,Giornata n. 14,Casa,V,1,Torino,0,10.0,2.0,0,0,227.0,306.0,2.0,32.0,8.0,2,0
14,Roma,01-12-2021,Giornata n. 15,Ospiti,P,0,Bologna,1,13.0,5.0,0,0,478.0,571.0,3.0,58.0,18.0,4,0
15,Roma,04-12-2021,Giornata n. 16,Casa,P,0,Inter,3,9.0,1.0,0,0,357.0,414.0,4.0,34.0,12.0,3,0
16,Roma,13-12-2021,Giornata n. 17,Casa,V,2,Spezia,0,12.0,5.0,0,0,456.0,555.0,9.0,52.0,13.0,4,1
17,Roma,18-12-2021,Giornata n. 18,Ospiti,V,4,Atalanta,1,8.0,5.0,0,0,222.0,294.0,0.0,29.0,18.0,3,0
18,Roma,22-12-2021,Giornata n. 19,Casa,N,1,Sampdoria,1,15.0,4.0,0,0,469.0,589.0,10.0,54.0,6.0,0,0
19,Roma,06-01-2022,Giornata n. 20,Ospiti,P,1,Milan,3,11.0,5.0,0,0,274.0,364.0,9.0,45.0,20.0,7,2
20,Roma,09-01-2022,Giornata n. 21,Casa,P,3,Juventus,4,19.0,6.0,0,1,369.0,471.0,8.0,53.0,13.0,3,0
21,Roma,16-01-2022,Giornata n. 22,Casa,V,1,Cagliari,0,14.0,6.0,1,1,475.0,579.0,1.0,56.0,15.0,3,0
22,Roma,23-01-2022,Giornata n. 23,Ospiti,V,4,Empoli,2,16.0,7.0,0,0,306.0,395.0,3.0,42.0,17.0,2,0
23,Roma,05-02-2022,Giornata n. 24,Casa,N,0,Genoa,0,23.0,3.0,0,0,406.0,520.0,6.0,62.0,10.0,3,1
24,Roma,13-02-2022,Giornata n. 25,Ospiti,N,2,Sassuolo,2,12.0,7.0,1,1,397.0,503.0,3.0,54.0,16.0,2,0
25,Roma,19-02-2022,Giornata n. 26,Casa,N,2,Hellas Verona,2,7.0,3.0,0,0,411.0,550.0,4.0,57.0,19.0,3,0
26,Roma,27-02-2022,Giornata n. 27,Ospiti,V,1,Spezia,0,30.0,7.0,1,1,560.0,655.0,8.0,64.0,11.0,3,0
27,Roma,05-03-2022,Giornata n. 28,Casa,V,1,Atalanta,0,13.0,4.0,0,0,250.0,346.0,6.0,36.0,18.0,6,1
28,Roma,13-03-2022,Giornata n. 29,Ospiti,N,1,Udinese,1,9.0,2.0,1,1,534.0,619.0,4.0,63.0,14.0,2,0
29,Roma,20-03-2022,Giornata n. 30,Casa,V,3,Lazio,0,12.0,6.0,0,0,256.0,342.0,5.0,34.0,17.0,4,0
30,Roma,03-04-2022,Giornata n. 31,Ospiti,V,1,Sampdoria,0,6.0,1.0,0,0,414.0,510.0,4.0,51.0,15.0,3,0
31,Roma,10-04-2022,Giornata n. 32,Casa,V,2,Salernitana,1,17.0,7.0,0,0,456.0,548.0,9.0,66.0,19.0,5,0
32,Roma,18-04-2022,Giornata n. 33,Ospiti,N,1,Napoli,1,8.0,6.0,0,0,381.0,470.0,5.0,51.0,16.0,2,1
33,Roma,23-04-2022,Giornata n. 34,Ospiti,P,1,Inter,3,9.0,2.0,0,0,517.0,595.0,3.0,55.0,13.0,2,0
34,Roma,01-05-2022,Giornata n. 35,Casa,N,0,Bologna,0,18.0,5.0,0,0,303.0,399.0,10.0,43.0,10.0,0,0
35,Roma,09-05-2022,Giornata n. 36,Ospiti,P,0,Fiorentina,2,7.0,1.0,0,0,407.0,492.0,3.0,47.0,15.0,1,0
36,Roma,14-05-2022,Giornata n. 37,Casa,N,1,Venezia,1,46.0,15.0,0,0,522.0,629.0,20.0,68.0,12.0,2,0
37,Roma,20-05-2022,Giornata n. 38,Ospiti,V,3,Torino,0,11.0,4.0,2,2,296.0,374.0,6.0,42.0,13.0,2,0
0,Salernitana,22-08-2021,Giornata n. 1,Ospiti,P,2,Bologna,3,9.0,3.0,1,1,130.0,233.0,4.0,28.0,14.0,3,1
1,Salernitana,29-08-2021,Giornata n. 2,Casa,P,0,Roma,4,5.0,0.0,0,0,114.0,219.0,1.0,23.0,14.0,2,0
2,Salernitana,12-09-2021,Giornata n. 3,Ospiti,P,0,Torino,4,8.0,2.0,0,0,263.0,367.0,4.0,40.0,11.0,2,0
3,Salernitana,18-09-2021,Giornata n. 4,Casa,P,0,Atalanta,1,11.0,1.0,0,0,310.0,425.0,6.0,43.0,22.0,4,0
4,Salernitana,22-09-2021,Giornata n. 5,Casa,N,2,Hellas Verona,2,15.0,4.0,0,0,304.0,420.0,4.0,50.0,13.0,2,0
5,Salernitana,26-09-2021,Giornata n. 6,Ospiti,P,0,Sassuolo,1,12.0,4.0,0,0,277.0,371.0,8.0,43.0,18.0,3,0
6,Salernitana,02-10-2021,Giornata n. 7,Casa,V,1,Genoa,0,10.0,4.0,0,0,308.0,419.0,9.0,50.0,20.0,2,0
7,Salernitana,16-10-2021,Giornata n. 8,Ospiti,P,1,Spezia,2,15.0,4.0,0,0,244.0,352.0,2.0,41.0,17.0,3,0
8,Salernitana,23-10-2021,Giornata n. 9,Casa,P,2,Empoli,4,12.0,5.0,0,0,426.0,537.0,7.0,59.0,16.0,1,0
9,Salernitana,26-10-2021,Giornata n. 10,Ospiti,V,2,Venezia,1,21.0,7.0,0,0,440.0,535.0,5.0,55.0,16.0,3,0
10,Salernitana,31-10-2021,Giornata n. 11,Casa,P,0,Napoli,1,9.0,2.0,0,0,254.0,340.0,4.0,38.0,10.0,0,1
11,Salernitana,07-11-2021,Giornata n. 12,Ospiti,P,0,Lazio,3,5.0,0.0,0,0,404.0,476.0,1.0,40.0,14.0,2,0
12,Salernitana,21-11-2021,Giornata n. 13,Casa,P,0,Sampdoria,2,18.0,3.0,0,0,373.0,489.0,13.0,55.0,12.0,0,0
13,Salernitana,26-11-2021,Giornata n. 14,Ospiti,N,1,Cagliari,1,8.0,2.0,0,0,273.0,374.0,6.0,43.0,10.0,1,0
14,Salernitana,30-11-2021,Giornata n. 15,Casa,P,0,Juventus,2,4.0,0.0,0,0,241.0,321.0,4.0,27.0,15.0,1,0
15,Salernitana,04-12-2021,Giornata n. 16,Ospiti,P,0,Milan,2,7.0,2.0,0,0,236.0,317.0,5.0,30.0,11.0,2,0
16,Salernitana,11-12-2021,Giornata n. 17,Ospiti,P,0,Fiorentina,4,11.0,6.0,0,0,251.0,336.0,3.0,30.0,12.0,1,0
17,Salernitana,17-12-2021,Giornata n. 18,Casa,P,0,Inter,5,10.0,2.0,0,0,274.0,353.0,3.0,35.0,11.0,1,0
18,Salernitana,09-01-2022,Giornata n. 21,Ospiti,V,2,Hellas Verona,1,8.0,4.0,1,1,157.0,258.0,4.0,30.0,12.0,3,0
19,Salernitana,15-01-2022,Giornata n. 22,Casa,P,0,Lazio,3,7.0,1.0,0,0,267.0,338.0,3.0,27.0,12.0,2,0
20,Salernitana,23-01-2022,Giornata n. 23,Ospiti,P,1,Napoli,4,1.0,1.0,0,0,145.0,223.0,0.0,19.0,14.0,4,1
21,Salernitana,07-02-2022,Giornata n. 24,Casa,N,2,Spezia,2,10.0,5.0,0,0,395.0,512.0,5.0,56.0,13.0,3,0
22,Salernitana,13-02-2022,Giornata n. 25,Ospiti,N,1,Genoa,1,12.0,4.0,0,0,277.0,396.0,4.0,51.0,11.0,2,0
23,Salernitana,19-02-2022,Giornata n. 26,Casa,N,2,Milan,2,9.0,4.0,0,0,259.0,349.0,4.0,40.0,19.0,2,0
24,Salernitana,26-02-2022,Giornata n. 27,Casa,N,1,Bologna,1,16.0,4.0,0,0,372.0,463.0,6.0,56.0,18.0,2,0
25,Salernitana,04-03-2022,Giornata n. 28,Ospiti,P,0,Inter,5,11.0,3.0,0,0,322.0,384.0,3.0,40.0,8.0,1,0
26,Salernitana,12-03-2022,Giornata n. 29,Casa,N,2,Sassuolo,2,15.0,5.0,0,0,392.0,476.0,5.0,47.0,13.0,2,0
27,Salernitana,20-03-2022,Giornata n. 30,Ospiti,P,0,Juventus,2,12.0,4.0,0,0,364.0,440.0,5.0,44.0,13.0,2,0
28,Salernitana,02-04-2022,Giornata n. 31,Casa,P,0,Torino,1,14.0,4.0,0,0,283.0,410.0,9.0,53.0,16.0,5,1
29,Salernitana,10-04-2022,Giornata n. 32,Ospiti,P,1,Roma,2,6.0,3.0,0,0,203.0,284.0,2.0,34.0,25.0,8,0
30,Salernitana,16-04-2022,Giornata n. 33,Ospiti,V,2,Sampdoria,1,7.0,2.0,0,0,230.0,319.0,2.0,33.0,25.0,7,0
31,Salernitana,20-04-2022,Giornata n. 19,Ospiti,V,1,Udinese,0,9.0,2.0,0,0,275.0,374.0,3.0,46.0,14.0,5,0
32,Salernitana,24-04-2022,Giornata n. 34,Casa,V,2,Fiorentina,1,10.0,4.0,0,0,155.0,246.0,6.0,28.0,17.0,1,0
33,Salernitana,02-05-2022,Giornata n. 35,Ospiti,N,1,Atalanta,1,11.0,9.0,0,0,272.0,375.0,4.0,39.0,11.0,2,0
34,Salernitana,05-05-2022,Giornata n. 20,Casa,V,2,Venezia,1,18.0,3.0,1,1,238.0,331.0,6.0,42.0,12.0,2,0
35,Salernitana,08-05-2022,Giornata n. 36,Casa,N,1,Cagliari,1,12.0,2.0,1,1,283.0,388.0,7.0,48.0,12.0,5,1
36,Salernitana,14-05-2022,Giornata n. 37,Ospiti,N,1,Empoli,1,28.0,8.0,0,1,375.0,471.0,11.0,55.0,9.0,2,0
37,Salernitana,22-05-2022,Giornata n. 38,Casa,P,0,Udinese,4,25.0,11.0,0,0,456.0,528.0,7.0,52.0,11.0,1,0
0,Sampdoria,23-08-2021,Giornata n. 1,Casa,P,0,Milan,1,16.0,3.0,0,0,334.0,432.0,8.0,49.0,20.0,3,0
1,Sampdoria,29-08-2021,Giornata n. 2,Ospiti,N,0,Sassuolo,0,11.0,2.0,0,0,261.0,371.0,6.0,37.0,17.0,2,0
2,Sampdoria,12-09-2021,Giornata n. 3,Casa,N,2,Inter,2,14.0,2.0,0,0,360.0,455.0,4.0,52.0,14.0,4,0
3,Sampdoria,19-09-2021,Giornata n. 4,Ospiti,V,3,Empoli,0,14.0,8.0,0,0,294.0,400.0,8.0,47.0,15.0,2,0
4,Sampdoria,23-09-2021,Giornata n. 5,Casa,P,0,Napoli,4,13.0,5.0,0,0,414.0,509.0,5.0,48.0,11.0,2,0
5,Sampdoria,26-09-2021,Giornata n. 6,Ospiti,P,2,Juventus,3,6.0,3.0,0,0,391.0,487.0,2.0,50.0,18.0,3,0
6,Sampdoria,03-10-2021,Giornata n. 7,Casa,N,3,Udinese,3,11.0,2.0,1,1,365.0,450.0,6.0,54.0,14.0,4,0
7,Sampdoria,17-10-2021,Giornata n. 8,Ospiti,P,1,Cagliari,3,17.0,3.0,0,0,391.0,507.0,9.0,61.0,18.0,2,0
8,Sampdoria,22-10-2021,Giornata n. 9,Casa,V,2,Spezia,1,6.0,2.0,0,0,195.0,302.0,0.0,30.0,10.0,3,0
9,Sampdoria,27-10-2021,Giornata n. 10,Casa,P,1,Atalanta,3,8.0,3.0,0,0,282.0,414.0,3.0,40.0,16.0,4,0
10,Sampdoria,30-10-2021,Giornata n. 11,Ospiti,P,0,Torino,3,5.0,1.0,0,0,238.0,359.0,5.0,37.0,10.0,4,1
11,Sampdoria,07-11-2021,Giornata n. 12,Casa,P,1,Bologna,2,10.0,4.0,0,0,317.0,455.0,6.0,47.0,16.0,4,0
12,Sampdoria,21-11-2021,Giornata n. 13,Ospiti,V,2,Salernitana,0,13.0,6.0,0,0,301.0,405.0,3.0,45.0,22.0,3,0
13,Sampdoria,27-11-2021,Giornata n. 14,Casa,V,3,Hellas Verona,1,15.0,6.0,0,0,246.0,365.0,4.0,42.0,16.0,4,0
14,Sampdoria,30-11-2021,Giornata n. 15,Ospiti,P,1,Fiorentina,3,11.0,4.0,0,0,311.0,411.0,6.0,40.0,17.0,3,0
15,Sampdoria,05-12-2021,Giornata n. 16,Casa,P,1,Lazio,3,18.0,5.0,0,0,443.0,560.0,7.0,48.0,16.0,4,0
